id,Security_Code,Security_Id,Security_Name
2534,530787,INLANPR,INLAND PRINTERS
2535,500210,INGERRAND,INGERSOLLRAND INDIA
2536,530777,INFRAIND,INFRA INDUSTRIES
2537,500209,INFY,INFOSYS
2538,504810,INFORTEC,INFORMED TECHNOLOGIES INDIA
2539,509069,INFOMEDIA,INFOMEDIA PRESS
2540,532777,NAUKRI,INFO EDGE INDIA
2541,541083,INFLAME,Inflame Appliances 
2542,539807,INFIBEAM,Infibeam Avenues 
2543,512025,INERTIAST,INERTIA STEEL
2544,506222,INEOSSTYRO,INEOS Styrolution India 
2545,501298,INDPRUD,INDUSTRIAL PRUDENTIAL INVESTMENTS CO
2546,501295,IITL,INDUSTRIAL INVESTMENT TRUST
2547,532187,INDUSINDBK,INDUSIND BANK
2548,534816,INDUSTOWER,Indus Towers 
2549,531841,INDUSFINL,Indus Finance 
2550,532001,INDCTST,INDUCTO STEEL
2551,532305,INDSWFTLAB,INDSWIFT LABORATORIES
2552,503639,INDSOYA,INDSOYA
2553,522165,INDSILHYD,INDSIL HYDRO POWER AND MANGANESE
2554,526445,INDRANIB,INDRAYANI BIOTECH
2555,532150,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP
2556,532514,IGL,INDRAPRASTHA GAS
2557,539175,INDRAIND,Indra Industries 
2558,532894,INDOWIND,INDOWIND ENERGY
2559,541336,INDOSTAR,Indostar Capital Finance 
2560,533257,INDOSOLAR,INDOSOLAR
2561,504058,NIPPOBATRY,INDONATIONAL
2562,504092,INDOKEM,INDOKEM
2563,539433,INDOGLOBAL,IndoGlobal Enterprises 
2564,532612,INDOCO,INDOCO REMEDIES
2565,532100,INDOCITY,INDOCITY INFOTECH
2566,541304,INDOUS,Indo Us BioTech 
2567,533676,INDOTHAI,INDO THAI SECURITIES
2568,532717,INDOTECH,INDO TECH TRANSFORMERS
2569,500207,INDORAMA,INDO RAMA SYNTHETICS INDIA
2570,506945,IGLFXPLB,INDO GULF INDUSTRIES
2571,524458,INDOEURO,INDO EURO INDCHEM
2572,526887,INDOCRED,INDO CREDIT CAPITAL
2573,521016,ICIL,INDO COUNT INDUSTRIES
2574,538838,ICL,Indo Cotspin 
2575,524342,INDOBORAX,INDO BORAX CHEMICALS
2576,530747,INDOASIAF,INDO ASIAN FINANCE
2577,524648,INDOAMIN,INDO AMINES
2578,532745,INDICAP,Inditrade Capital 
2579,501700,INDIANVSH,INDIANIVESH
2580,523586,INDTONER,INDIAN TONERS DEVELOPERS
2581,533329,INDTERRAIN,INDIAN TERRAIN FASHIONS
2582,500319,INDSUCR,INDIAN SUCROSE
2583,542830,IRCTC,Indian Railway Catering and Tourism Corporation 
2584,532388,IOB,INDIAN OVERSEAS BANK
2585,530965,IOC,INDIAN OIL CORPORATION
2586,533047,IMFA,INDIAN METALS FERRO ALLOYS
2587,504746,INLCM,INDIAN LINK CHAIN MANUFACTURES
2588,509051,INDINFO,INDIAN INFOTECH SOFTWARE
2589,504741,INDIANHUME,INDIAN HUME PIPE CO
2590,500850,INDHOTEL,INDIAN HOTELS CO
2591,540750,IEX,Indian Energy Exchange 
2592,509692,INDIANCARD,INDIAN CARD CLOTHING CO
2593,504731,IBRIGST,INDIAN BRIGHT STEEL CO
2594,532814,INDIANB,INDIAN BANK
2595,514165,INDIANACRY,INDIAN ACRYLICS
2596,542726,INDIAMART,IndiaMART InterMESH 
2597,532832,IBREALEST,INDIABULLS REAL ESTATE
2598,535789,IBULHSGFIN,Indiabulls Housing Finance 
2599,532189,ITDC,INDIA TOURISM DEVELOPMENT CORPORATION
2600,513361,ISWL,INDIA STEEL WORKS
2601,532240,INDNIPPON,INDIA NIPPON ELECTRICALS
2602,590065,IMPAL,INDIA MOTOR PARTS ACCESSORIES
2603,500202,INDLEASE,INDIA LEASE DEVELOPMENT
2604,531343,INDINFRA,INDIA INFRASPACE
2605,530979,INDIAHOME,INDIA HOME LOAN
2606,540152,IGRL,India Green Reality 
2607,500201,INDIAGLYCO,INDIA GLYCOLS
2608,531253,INDGELA,INDIA GELATINE CHEMICALS
2609,535667,IFINSEC,INDIA FINSEC
2610,511355,INDCEMCAP,INDIA CEMENTS CAPITAL
2611,530005,INDIACEM,INDIA CEMENTS
2612,531505,INDERGR,INDERGIRI FINANCE
2613,511473,INDBANK,INDBANK MERCHANT BANKING SERVICES
2614,517077,INDAGIV,INDAGIV COMMERCE
2615,509162,INDAG,INDAG RUBBER
2616,536709,INDRENEW,IND Renewable Energy 
2617,523465,INDBNK,IND BANK HOUSING
2618,531594,INCON,INCON ENGINEERS
2619,517370,INCAP,INCAP
2620,531672,INANISEC,INANI SECURITIES
2621,531129,INANI,INANI MARBLES INDUSTRIES
2622,517571,INDLMETER,IMP POWERS
2623,513295,IMEC,Imec Services 
2624,539056,IMAGICAA,Imagicaaworld Entertainment 
2625,511628,IMCAP,IM+ Capitals 
2626,533177,ILFSTRANS,ILFS Transportation Networks 
2627,511208,IVC,ILFS INVESTMENT MANAGERS
2628,532907,ILFSENGG,ILFS ENGINEERING AND CONSTRUCTION COMPANY
2629,514238,IKAB,IKAB SECURITIES INVESTMENT
2630,531968,IITLPROJ,IITL PROJECTS 
2631,542772,IIFLWAM,IIFL Wealth Management 
2632,542773,IIFLSEC*,IIFL Securities 
2633,532636,IIFL,IIFL Finance 
2634,539449,IGCIL,IGC Industries 
2635,517380,IGARASHI,IGARASHI MOTORS INDIA
2636,540377,IFL,IFL Enterprises 
2637,540774,IFGLEXPOR,IFGL Refractories 
2638,500106,IFCI,IFCI
2639,505726,IFBIND,IFB INDUSTRIES
2640,507438,IFBAGRO,IFB AGRO INDUSTRIES
2641,540154,IDFSENSEXE,IDFC SENSEX ETF
2642,532659,IDFC,IDFC 
2643,539437,IDFCFIRSTB,IDFC First Bank 
2644,541725,IDFCEOS6RG,IDFC Equity Opportunity Series 6 Regular Plan Growth Option
2645,541726,IDFCEOS6RD,IDFC Equity Opportunity Series 6 Regular Plan Dividend Payout Option
2646,541727,IDFCEOS6DG,IDFC Equity Opportunity Series 6 Direct Plan Growth Option
2647,541728,IDFCEOS6DD,IDFC Equity Opportunity Series 6 Direct Plan Dividend Payout Option
2648,500116,IDBI,IDBI BANK
2649,511260,IDINFO,ID Info Business Services 
2650,532835,ICRA,ICRA
2651,542935,ICLORGANIC,ICL Organic Dairy Products 
2652,541179,ISEC,ICICI Securities 
2653,540627,IPRU2988,ICICI PRUDENTIAL VALUE FUNDSERIES 15DIVIDEND PAYOUT
2654,540631,IPRU9190,ICICI PRUDENTIAL VALUE FUNDSERIES 15DIRECT PLAN DIVIDEND PAYOUT
2655,540629,IPRU9189,ICICI PRUDENTIAL VALUE FUNDSERIES 15DIRECT PLAN CUMULATIVE
2656,540626,IPRU2987,ICICI PRUDENTIAL VALUE FUNDSERIES 15CUMULATIVE
2657,540949,IPRU3035,ICICI Prudential Value Fund Series 20 Dividend Option
2658,540951,IPRU9237,ICICI Prudential Value Fund Series 20 Direct Plan Dividend Option
2659,540950,IPRU9236,ICICI Prudential Value Fund Series 20 Direct Plan Cumulative Option
2660,540947,IPRU3034,ICICI Prudential Value Fund Series 20 Cumulative Option
2661,540862,IPRU3019,ICICI PRUDENTIAL VALUE FUND SERIES 19 DIVIDEND PAYOUT OPTION
2662,540864,IPRU9221,ICICI PRUDENTIAL VALUE FUND SERIES 19 DIRECT PLAN DIVIDEND PAYOUT OPTION
2663,540863,IPRU9220,ICICI PRUDENTIAL VALUE FUND SERIES 19 DIRECT PLAN CUMULATIVE OPTION
2664,540861,IPRU3018,ICICI PRUDENTIAL VALUE FUND SERIES 19 CUMULATIVE OPTION
2665,540764,IPRU3014,ICICI Prudential Value Fund Series 18 Dividend Payout Option
2666,540766,IPRU9216,ICICI Prudential Value Fund Series 18 Direct Plan Dividend Payout Option
2667,540765,IPRU9215,ICICI Prudential Value Fund Series 18 Direct Plan Cumulative Option
2668,540763,IPRU3013,ICICI Prudential Value Fund Series 18 Cumulative Option
2669,540712,IPRU3004,ICICI PRUDENTIAL VALUE FUND SERIES 17 DIVIDEND OPTION
2670,540714,IPRU9206,ICICI PRUDENTIAL VALUE FUND SERIES 17 DIRECT PLAN DIVIDEND OPTION
2671,540713,IPRU9205,ICICI PRUDENTIAL VALUE FUND SERIES 17 DIRECT PLAN CUMULATIVE OPTION
2672,540711,IPRU3003,ICICI PRUDENTIAL VALUE FUND SERIES 17 CUMULATIVE OPTION
2673,540683,IPRU2992,ICICI Prudential Value Fund Series 16 Dividend Payout Option
2674,540685,IPRU9194,ICICI Prudential Value Fund Series 16 Direct Plan Dividend Payout Option
2675,540684,IPRU9193,ICICI Prudential Value Fund Series 16 Direct Plan Cumulative Option
2676,540682,IPRU2991,ICICI Prudential Value Fund Series 16 Cumulative Option
2677,540587,IPRU2970,ICICI Prudential Value Fund Series 14 Dividend Payout
2678,540589,IPRU9172,ICICI Prudential Value Fund Series 14 Direct Plan Dividend Payout
2679,540588,IPRU9171,ICICI Prudential Value Fund Series 14 Direct Plan Cumulative
2680,540586,IPRU2969,ICICI Prudential Value Fund Series 14 Cumulative
2681,541313,ICICI500,ICICI Prudential SP BSE 500 ETF
2682,555555,ICICISENSX,ICICI Prudential Sensex ETF
2683,542758,ICICIBANKP,ICICI Prudential Private Banks ETF
2684,539945,ICICINV20,ICICI Prudential NV20 ETF
2685,541809,ICICINXT50,ICICI Prudential Nifty Next 50 ETF
2686,540612,ICICILOVOL,ICICI Prudential Nifty Low Vol 30 ETF
2687,537007,ICICINIFTY,ICICI Prudential Nifty ETF
2688,537008,ICICINF100,ICICI Prudential Nifty 100 ETF
2689,539980,ICICIMCAP,ICICI Prudential Midcap Select ETF
2690,542921,ICICIM150,ICICI Prudential Midcap 150 ETF
2691,540133,ICICIPRULI,ICICI Prudential Life Insurance Company 
2692,543221,ICICITECH,ICICI Prudential IT ETF
2693,538728,IPRU2511,ICICI Prudential Growth Fund Series 3 Regular Plan Dividend Payout Option
2694,538729,IPRU8711,ICICI Prudential Growth Fund Series 3 Direct Plan Dividend Payout Option
2695,538577,IPRU2428,ICICI Prudential Growth Fund Series 2 Regular Plan Dividend Payout Option
2696,538578,IPRU8628,ICICI Prudential Growth Fund Series 2 Direct Plan Dividend Payout Option
2697,542158,IPRU3219,ICICI Prudential Bharat Consumption Fund Series 5 Dividend Payout Option
2698,542163,IPRU9421,ICICI Prudential Bharat Consumption Fund Series 5 Direct Plan Dividend Payout Option
2699,542160,IPRU9420,ICICI Prudential Bharat Consumption Fund Series 5 Direct Plan Cumulative Option
2700,542156,IPRU3218,ICICI Prudential Bharat Consumption Fund Series 5 Cumulative Option
2701,541673,IPRU3144,ICICI Prudential Bharat Consumption Fund Series 3 Dividend Payout Option
2702,541675,IPRU9346,ICICI Prudential Bharat Consumption Fund Series 3 Direct Plan Dividend Payout Option
2703,541674,IPRU9345,ICICI Prudential Bharat Consumption Fund Series 3 Direct Plan Cumulative Option
2704,541672,IPRU3143,ICICI Prudential Bharat Consumption Fund Series 3 Cumulative Option
2705,541310,IPRU3096,ICICI Prudential Bharat Consumption Fund Series 2 Dividend Option
2706,541312,IPRU9298,ICICI Prudential Bharat Consumption Fund Series 2 Direct Plan Dividend Option
2707,541311,IPRU9297,ICICI Prudential Bharat Consumption Fund Series 2 Direct Plan Cumulative Option
2708,541309,IPRU3095,ICICI Prudential Bharat Consumption Fund Series 2 Cumulative Option
2709,542730,ICICIBANKN,ICICI Prudential Bank ETF
2710,541805,IPRU3169,ICICI PRU Bharat Consumption Fund Sr 4 Dividend Payout Option
2711,541807,IPRU9371,ICICI PRU Bharat Consumption Fund Sr 4 Direct Plan Dividend Payout
2712,541806,IPRU9370,ICICI PRU Bharat Consumption Fund Sr 4 Direct Plan Cumulative
2713,541804,IPRU3168,ICICI PRU Bharat Consumption Fund Sr 4 Cumulative
2714,540716,ICICIGI,ICICI Lombard General Insurance Company 
2715,532174,ICICIBANK,ICICI BANK
2716,519463,IBINFO,IB INFOTECH ENTERPRISES
2717,500199,IGPL,I G PETROCHEMICALS
2718,539724,HYPERSOFT,Hypersoft Technologies 
2719,542592,HBEL,Humming Bird Education 
2720,509820,HUHTAMAKI,Huhtamaki India 
2721,532799,HUBTOWN,HUBTOWN
2722,532662,HTMEDIA,HT MEDIA
2723,532145,HOTLSILV,HSINDIA
2724,500187,HSIL,HSIL
2725,540136,HPL,HPL Electric Power 
2726,502873,HPCOTTON,HPCOTTON TEXTILE MILLS
2727,526761,HOWARHO,HOWARD HOTELS
2728,532761,HOVS,HOV SERVICES
2729,540530,HUDCO,Housing Urban Development Corporation 
2730,532873,HDIL,HOUSING DEVELOPMENT INFRASTRUCTURE
2731,500010,HDFC,HOUSING DEVELOPMENT FINANCE CORP
2732,526683,HOTELRUGBY,HOTEL RUGBY
2733,517174,HONAUT,HONEYWELL AUTOMATION INDIA
2734,522064,HONDAPOWER,Honda India Power Products 
2735,500191,HMT,HMT
2736,500193,HLVLTD,HLV 
2737,522215,HLEGLAS,HLE Glascoat 
2738,539097,HKG,HKG 
2739,531661,HITTCO,HITTCO TOOLS
2740,541627,HITECHWIND,HiTech Winding Systems 
2741,526217,HITECHCORP,Hitech Corporation 
2742,532359,HITKITGLO,HIT KIT GLOBAL SOLUTIONS
2743,521068,HISARSP,HISAR SPINNING MILLS
2744,590018,HISARMET,HISAR METAL INDUSTRIES
2745,531743,HIRAUTO,HIRA AUTOMOBILES
2746,530853,HIPOLIN,HIPOLIN
2747,539984,HUIL,Hindusthan Urban Infrastructure 
2748,513039,ZHINUDYP,HINDUSTHAN UDYOG
2749,515145,HINDNATGLS,HINDUSTHAN NATIONAL GLASS INDUSTRIES
2750,500188,HINDZINC,HINDUSTAN ZINC
2751,500696,HINDUNILVR,HINDUSTAN UNILEVER
2752,530315,HINDTIN,HINDUSTAN TIN WORKS
2753,500104,HINDPETRO*,HINDUSTAN PETROLEUM CORPORATION
2754,500449,HOCL,HINDUSTAN ORGANIC CHEMICALS
2755,500186,HINDOILEXP,HINDUSTAN OIL EXPLORATION CO
2756,500500,HINDMOTORS,HINDUSTAN MOTORS
2757,533217,HMVL,HINDUSTAN MEDIA VENTURES
2758,509650,ZHINDHSG,HINDUSTAN HOUSING CO
2759,505893,HINDHARD,HINDUSTAN HARDY SPICER
2760,519126,HNDFDS,HINDUSTAN FOODS
2761,524013,HINFLUR,HINDUSTAN FLUOROCARBONS
2762,505725,HINDEVER,HINDUSTAN EVEREST TOOLS
2763,513599,HINDCOPPER,HINDUSTAN COPPER
2764,500185,HCC,HINDUSTAN CONSTRUCTION CO
2765,509635,HINDCOMPOS,HINDUSTAN COMPOSITES
2766,532041,HINDBIO,HINDUSTAN BIO SCIENCES
2767,531918,HINDAPL,HINDUSTAN APPLIANCES
2768,541154,HAL,Hindustan Aeronautics 
2769,514428,HINDADH,HINDUSTAN ADHESIVES
2770,532859,HGS,HINDUJA GLOBAL SOLUTIONS
2771,509895,HINDMILL,HINDOOSTAN MILLS
2772,500440,HINDALCO,HINDALCO INDUSTRIES
2773,539114,HINDSECR,Hind Securities Credits 
2774,504036,HIRECT,HIND RECTIFIERS
2775,538652,HCLTD,Hind Commerce 
2776,531979,HINDALUMI,HIND ALUMINIUM INDUSTRIES
2777,514043,HIMATSEIDE,HIMATSINGKA SEIDE
2778,513723,HIMGRANI,HIMALAYA GRANITES
2779,526899,HFIL,Himalaya Food International 
2780,500184,HSCL,Himadri Speciality Chemical 
2781,514010,HIMFIBP,HIMACHAL FIBRES
2782,505712,HIMTEK,Him Teknoforge 
2783,532847,HILTON,HILTON METAL FORGING
2784,539697,HILIKS,Hiliks Technologies 
2785,509675,HIL,HIL
2786,542332,HIKLASS,HiKlass Trading and Investment 
2787,524735,HIKAL,HIKAL
2788,531301,HIGHSTREE,HIGH STREET FILATEX
2789,504176,HIGHENE,HIGH ENERGY BATTERIES INDIA
2790,541019,HGINFRA,HG Infra Engineering 
2791,500183,HFCL,HFCL 
2792,534328,HEXATRADEX,HEXA TRADEX
2793,524669,HESTERBIO,HESTER BIOSCIENCES
2794,500182,HEROMOTOCO,HERO MOTOCORP
2795,519552,HERITGFOOD,Heritage Foods 
2796,505720,HERCULES,HERCULES HOISTS
2797,524590,HEMORGANIC,Hemo Organic 
2798,543242,HEMIPROP,Hemisphere Properties India 
2799,531178,HEMANG,Hemang Resources 
2800,539174,HELPAGE,Helpage Finlease 
2801,500292,HEIDELBERG,HEIDELBERGCEMENT INDIA
2802,509631,HEG,HEG
2803,526967,HEERAISP,HEERA ISPAT
2804,503689,HEALINV,HEALTHY INVESTMENTS
2805,539787,HCG,HealthCare Global Enterprises 
2806,539517,SXETF,HDFC Sensex ETF Open Ended Traded Fund
2807,539516,HDFCNIFETF,HDFC Nifty ETF
2808,540777,HDFCLIFE,HDFC Life Insurance Company 
2809,540636,HEOFRG1100,HDFC EQUITY OPPORTUNITIES FUNDII1100D JUNE 20171 SERIES 2REGULAR OPTIONGROWTH OPTION
2810,540637,HEOFRD1100,HDFC EQUITY OPPORTUNITIES FUNDII1100D JUNE 20171 SERIES 2REGULAR OPTIONDIVIDEND PAYOUT OPTION
2811,540634,HEOFDG1100,HDFC EQUITY OPPORTUNITIES FUNDII1100D JUNE 20171 SERIES 2DIRECT OPTIONGROWTH OPTION
2812,540635,HEOFDD1100,HDFC EQUITY OPPORTUNITIES FUNDII1100D JUNE 20171 SERIES 2DIRECT OPTIONDIVIDEND PAYOUT OPTION
2813,540593,HEOFRG1126,HDFC EOF II 1126D May 20171 plan under HDFC Equity Opportunities Fund Series2 Regular
2814,540594,HEOFRD1126,HDFC EOF II 1126D May 20171 plan under HDFC Equity Opportunities Fund Series 2 Regular
2815,540592,HEOFDD1126,HDFC EOF II 1126D May 20171 plan under HDFC Equity Opportunities Fund Series 2 Direct
2816,540591,HEOFDG1126,HDFC EOF II 1126D May 20171 plan under HDFC Equity Opportunities Fund Series 2 Direct
2817,543224,HBANKETF,HDFC Banking ETF
2818,500180,HDFCBANK,HDFC Bank 
2819,541729,HDFCAMC,HDFC Asset Management Company 
2820,532281,HCLTECH,HCL TECHNOLOGIES
2821,500179,HCLINSYS,HCL INFOSYSTEMS
2822,539224,HCKKVENTURE,HCKK Ventures 
2823,517271,HBLPOWER,HBL POWER SYSTEMS
2824,532216,HBSTOCK,HB STOCKHOLDINGS
2825,532333,HBPOR,HB PORTFOLIO
2826,508956,HBLEAS,HB LEASING FINANCE CO
2827,532334,HBESD,HB ESTATE DEVELOPERS
2828,508486,HAWKINCOOK,HAWKINS COOKERS
2829,539176,HAWAENG,Hawa Engineers 
2830,517354,HAVELLS,HAVELLS INDIA
2831,531531,HATSUN,HATSUN AGRO PRODUCT
2832,533162,HATHWAY,Hathway Cable Datacom 
2833,509073,HATHWAYB,HATHWAY BHAWANI CABLETEL DATACOM
2834,531387,HASTIFIN,HASTI FINANCE
2835,780014,HASJUICE,Has Lifestyle 
2836,524080,HARLETH,HARYANA LEATHER CHEMICALS
2837,532855,HARYNACAP,HARYANA CAPFIN
2838,500467,HARRMALAYA,HARRISONS MALAYALAM
2839,530055,HRMNYCP,HARMONY CAPITAL SERVICES
2840,526931,HRYNSHP,HARIYANA SHIP BREAKERS
2841,506024,HARME,HARIYANA METALS
2842,590043,HARITASEAT,HARITA SEATING SYSTEMS
2843,542682,HARISH,Harish Textile Engineers 
2844,512604,HARIAEXPO,HARIA EXPORTS
2845,538081,HARIAAPL,Haria Apparels 
2846,531971,HARIGOV,HARI GOVIND INTERNATIONAL
2847,541276,HARDWYN,Hardwyn India 
2848,509597,HARDCAS,HARDCASTLE WAUD MFGCO
2849,543227,HAPPSTMNDS,Happiest Minds Technologies 
2850,538731,HANMAN,Hanman Fit 
2851,515147,HALDYNGL,Haldyn Glass 
2852,539854,HALDER,Halder Venture 
2853,533275,GAL,GYSCOAL ALLOYS
2854,530141,GYANDEV,GYAN DEVELOPERS BUILDERS
2855,532708,GVKPIL,GVK POWER INFRASTRUCTURE
2856,523277,GVFILM,GV FILMS
2857,532457,GULPOLY,GULSHAN POLYOLS
2858,538567,GULFOILLUB,Gulf Oil Lubricants India 
2859,506640,GUJCMDS,GUJCHEM DISTILLERS INDIA
2860,513337,GUJTLRM,GUJARAT TOOLROOM
2861,506879,GUJTHEM,GUJARAT THEMIS BIOSYN
2862,524314,GUJTERC,GUJARAT TERCE LABORATORIES
2863,532702,GSPL,GUJARAT STATE PETRONET
2864,532160,GUJSTATFIN,Gujarat State Financial Corporation
2865,500690,GSFC,GUJARAT STATE FERTILIZERS CHEMICALS
2866,518029,GSCLCEMENT,GUJARAT SIDHEE CEMENT
2867,523836,GUJRAFIA,GUJARAT RAFFIA INDUSTRIES
2868,517288,GUJARATPOLY,Gujarat Poly Electronics 
2869,533248,GPPL,GUJARAT PIPAVAV PORT
2870,506858,GUJPETR,GUJARAT PETROSYNTHESE
2871,513536,GNRL,Gujarat Natural Resources 
2872,500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS CHEMICALS
2873,532181,GMDCLTD,GUJARAT MINERAL DEVELOPMENT CORPORATION
2874,531881,GMETCOAL,GUJARAT METALLIC COAL COKE
2875,500174,GLFL,GUJARAT LEASE FINANCING
2876,531341,GUJINV,GUJARAT INVESTA
2877,517372,GUJINTRX,GUJARAT INTRUX
2878,517300,GIPCL,GUJARAT INDUSTRIES POWER CO
2879,540938,GUJHYSPIN,Gujarat HySpin 
2880,507960,GUJHOTE,GUJARAT HOTELS
2881,539336,GUJGAS,Gujarat Gas 
2882,542812,FLUOROCHEM,Gujarat Fluorochemicals 
2883,511441,GUJCRED,GUJARAT CREDIT CORPORATION
2884,526965,GUJCRAFT,GUJARAT CRAFT INDUSTRIES
2885,514386,GUJCOTEX,GUJARAT COTEX
2886,513507,GUJCONT,GUJARAT CONTAINERS
2887,522217,GUJAPOLLO,GUJARAT APOLLO INDUSTRIES
2888,524226,GAEL,GUJARAT AMBUJA EXPORTS
2889,530001,GUJALKALI,GUJARAT ALKALIES CHEMICALS
2890,509079,GUFICBIO,GUFIC BIOSCIENCES
2891,539479,GTV,GTV Engineering 
2892,540602,GTPL,GTPL Hathway 
2893,532744,GTNTEX,GTN TEXTILES
2894,500170,GTNINDS,GTN INDUSTRIES
2895,532775,GTLINFRA,GTL INFRASTRUCTURE
2896,500160,GTL,GTL
2897,532951,GSS,GSS INFOTECH
2898,530469,GSLSEC,GSL SECURITIES
2899,511543,GSBFIN,GSB FINANCE
2900,513059,GSAUTO,GSAUTO INTERNATIONAL
2901,509152,GRPLTD,GRP
2902,539522,GROVY,Grovy India 
2903,531449,GRMOVER,GRM OVERSEAS
2904,506076,GRINDWELL,GRINDWELL NORTON
2905,508918,GREYCELLS,Greycells Education 
2906,526797,GREENPLY,GREENPLY INDUSTRIES
2907,542857,GREENPANEL,Greenpanel Industries 
2908,538979,GRNLAMIND,Greenlam Industries 
2909,531737,GREENCREST,Greencrest Financial Services 
2910,501455,GREAVESCOT,GREAVES COTTON
2911,500620,GESHIP,GREAT EASTERN SHIPPING CO
2912,532015,GRAVITY,GRAVITY INDIA
2913,533282,GRAVITA,GRAVITA INDIA
2914,509546,GRAVISSHO,GRAVISS HOSPITALITY
2915,505710,GRAUWEIL,GRAUER WEIL INDIA
2916,526751,GRATEXI,GRATEX INDUSTRIES
2917,500300,GRASIM,GRASIM INDUSTRIES
2918,509488,GRAPHITE,GRAPHITE INDIA
2919,532482,GRANULES,GRANULES INDIA
2920,539235,GPL,Grandeur Products 
2921,513343,GRANDFONRY,GRAND FOUNDRY
2922,533761,GPTINFRA,GPT INFRAPROJECTS
2923,532543,GULFPETRO,GP Petroleums 
2924,530663,GOYALASS,GOYAL ASSOCIATES
2925,530709,GOWRALE,GOWRA LEASING FINANCE
2926,509148,GOVINDRU,GOVIND RUBBER
2927,531111,GOTHIPL,GOTHI PLASCON INDIA
2928,531608,GORANIN,GORANI INDUSTRIES
2929,531913,GOPAIST,GOPAL IRON STEELS COGUJARAT
2930,500168,GOODYEAR,GOODYEAR INDIA
2931,500166,GOODRICKE,GOODRICKE GROUP
2932,530655,GOODLUCK,Goodluck India 
2933,523676,GOLKUNDIA,GOLKUNDA DIAMONDS JEWELLERY
2934,513309,GOLKONDA,Golkonda Aluminium Extrusions 
2935,531360,GOLECHA,GOLECHHA GLOBAL FINANCE
2936,531439,GOLDTECH,GOLDSTONE TECHNOLOGIES
2937,526729,GOLDIAM,GOLDIAM INTERNATIONAL
2938,500151,GOLDENTOBC,GOLDEN TOBACCO
2939,540062,GOLDENCREST,Golden Crest Education Services 
2940,531928,GOLCA,GOLDEN CARPETS
2941,505576,GOLDCORP,Goldcrest Corporation 
2942,501111,ZGOLDINV,GOLD ROCK INVESTMENTS
2943,538180,GOLDLINE,Gold Line International Finvest 
2944,538542,GOLDCOINHF,Gold Coin Health Foods 
2945,532980,GOKUL,GOKUL REFOILS SOLVENT
2946,539725,GOKULAGRO,Gokul Agro Resources 
2947,532630,GOKEX,GOKALDAS EXPORTS
2948,532957,GOKAKTEX,GOKAK TEXTILES
2949,531600,GOGIACAP,Gogia Capital Services 
2950,533189,GOENKA,GOENKA DIAMOND JEWELS
2951,538787,GBFL,Goenka Business Finance 
2952,533150,GODREJPROP,Godrej Properties 
2953,500164,GODREJIND,GODREJ INDUSTRIES
2954,532424,GODREJCP,GODREJ CONSUMER PRODUCTS
2955,540743,GODREJAGRO,Godrej Agrovet 
2956,500163,GODFRYPHLP,GODFREY PHILLIPS INDIA
2957,532734,GPIL,GODAWARI POWER ISPAT
2958,530317,GODAVARI,GODAVARI DRUGS
2959,506480,GOCLCORP,GOCL Corporation 
2960,542850,GOBLIN,Goblin India 
2961,509567,GOACARBON,GOA CARBON
2962,532754,GMRINFRA,GMR INFRASTRUCTURE
2963,505255,GMM,GMM PFAUDLER
2964,507488,GMBREW,GMBREWERIES
2965,542351,GLOSTERLTD,Gloster 
2966,533104,GLOBUSSPR,GLOBUS SPIRITS
2967,526025,GLOBUSCON,Globus Constructors Developers 
2968,540266,GLCL,Globe Commercials 
2969,540654,GSTL,Globalspace Technologies 
2970,532773,GLOBALVECT,GLOBAL VECTRA HELICORP
2971,501848,GLOBOFFS,GLOBAL OFFSHORE SERVICES
2972,530263,GLOBALCA,GLOBAL CAPITAL MARKETS
2973,513528,GLITTEKG,GLITTEK GRANITES
2974,532296,GLENMARK,GLENMARK PHARMACEUTICALS
2975,542477,GLEAM,Gleam Fabmat 
2976,500660,GLAXO,GLAXOSMITHKLINE PHARMACEUTICALS
2977,543245,GLAND,Gland Pharma 
2978,531199,GLANCE,GLANCE FINANCE
2979,531758,GKCONS,GKCONSULTANTS
2980,533212,GKB,GKB OPHTHALMICS
2981,539013,GITARENEW,Gita Renewable Energy 
2982,590025,GINNIFILA,GINNI FILAMENTS
2983,531744,GINISILK,GINI SILK MILLS
2984,507815,GILLETTE,GILLETTE INDIA
2985,532716,GILLANDERS,GILLANDERS ARBUTHNOT CO
2986,538788,GILADAFINS,Gilada Finance Investments 
2987,511676,GICHSGFIN,GIC HOUSING FINANCE
2988,542918,GIANLIFE,Gian Life Care 
2989,533048,GISOLUTION,GI ENGINEERING SOLUTIONS
2990,500171,GHCL,GHCL
2991,505250,GGDANDE,GGDANDEKAR MACHINE WORKS
2992,500173,GFL,GFL 
2993,532285,GEOJITFSL,Geojit Financial Services 
2994,532425,GENUSPRIME,Genus Prime Infra 
2995,530343,GENUSPOWER,GENUS POWER INFRASTRUCTURES
2996,538961,GENUSPAPER,Genus Paper Boards 
2997,542851,GENSOL,Gensol Engineering 
2998,539206,GVBL,Genomic Valley Biotech 
2999,531739,GENNEX,GENNEX LABORATORIES
3000,506109,GENESYS,GENESYS INTERNATIONAL CORPORATION
3001,514336,GENESIS,Genesis Ibrc India 
